graph,original_order,original_size,original_time,original_iterations,original_error,original_technique,batch_size,order,size,time,iterations,error,technique
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","50000","925032.4","5155038.6","19.8666","0","0","pagerankNvgraph [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","50000","925032.4","5155038.6","12.607999999999999","60","0.00000178406","pagerankCuda [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","50000","925032.4","5155038.6","14.766","0","0.0000011838159999999998","pagerankNvgraph [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","50000","925032.4","5155038.6","9.191199999999998","44.2","0.0000040794","pagerankCuda [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","100000","932896.4","5205038.6","19.236200000000004","0","0","pagerankNvgraph [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","100000","932896.4","5205038.6","12.318200000000001","59","0.00000164254","pagerankCuda [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","100000","932896.4","5205038.6","15.209399999999999","0","0.000001077316","pagerankNvgraph [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","100000","932896.4","5205038.6","9.6142","46","0.00000389688","pagerankCuda [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","500000","974063.8","5605035.6","19.496199999999998","0","0","pagerankNvgraph [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","500000","974063.8","5605035.6","11.3772","51.8","0.00000251816","pagerankCuda [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","500000","974063.8","5605035.6","16.9948","0","4.5227e-7","pagerankNvgraph [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","500000","974063.8","5605035.6","9.868200000000002","45","0.0000035555200000000002","pagerankCuda [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","1000000","995492.2","6105034.2","18.5476","0","0","pagerankNvgraph [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","1000000","995492.2","6105034.2","10.4118","44.4","0.000003184","pagerankCuda [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","1000000","995492.2","6105034.2","16.8642","0","2.62614e-7","pagerankNvgraph [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","1000000","995492.2","6105034.2","9.2598","40","0.00000329932","pagerankCuda [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","5000000","1008066.4","10105019.4","11.086400000000001","0","0","pagerankNvgraph [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","5000000","1008066.4","10105019.4","7.509600000000001","23","8.2066e-7","pagerankCuda [static]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","5000000","1008066.4","10105019.4","10.7242","0","7.059940000000001e-7","pagerankNvgraph [dynamic]"
"web-Google","916428","5105039","19.944","0","0","pagerankNvgraph","5000000","1008066.4","10105019.4","7.2232","22.2","0.00000167688","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1","325729.2","1497135","8.6992","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1","325729.2","1497135","6.2204","58","0.0000026291","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1","325729.2","1497135","1.2652","0","9.682860000000002e-7","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1","325729.2","1497135","0.4264","3.4","0.000001471086","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5","325730.2","1497139","8.7974","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5","325730.2","1497139","6.248399999999999","58.2","0.00000261568","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5","325730.2","1497139","1.964","0","0.00000157102","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5","325730.2","1497139","0.7022","6","0.00000312342","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10","325731","1497144","8.7082","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10","325731","1497144","6.2856","58.6","0.0000019782400000000002","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10","325731","1497144","2.7758000000000003","0","0.00000170958","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10","325731","1497144","1.082","9.6","0.00000426782","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50","325735.8","1497184","8.7198","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50","325735.8","1497184","6.2208","58","0.00000298674","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50","325735.8","1497184","3.492","0","0.00000206756","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50","325735.8","1497184","1.7574","16","0.000005116839999999999","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100","325746.6","1497234","8.7202","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100","325746.6","1497234","6.223","58","0.0000025611999999999997","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100","325746.6","1497234","4.2258000000000004","0","0.0000020484399999999996","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100","325746.6","1497234","2.2085999999999997","20.2","0.00000538464","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500","325813.2","1497634","8.7226","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500","325813.2","1497634","6.231","58","0.00000263076","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500","325813.2","1497634","4.894","0","0.00000260726","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500","325813.2","1497634","3.0642","28.2","0.0000059451399999999995","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000","325907.6","1498134","8.6848","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000","325907.6","1498134","6.2620000000000005","58.4","0.00000218198","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000","325907.6","1498134","5.0588","0","0.0000028259","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000","325907.6","1498134","3.3754","31.2","0.00000565712","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5000","326640","1502134","8.705","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5000","326640","1502134","6.215000000000001","58","0.00000228094","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5000","326640","1502134","6.221400000000001","0","0.00000264674","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","5000","326640","1502134","4.1812","38.8","0.00000570962","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10000","327491.8","1507133.8","8.7308","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10000","327491.8","1507133.8","6.174000000000001","57.6","0.0000024224600000000003","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10000","327491.8","1507133.8","6.838800000000001","0","0.00000205252","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","10000","327491.8","1507133.8","4.4594000000000005","41.4","0.00000539684","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50000","333677.2","1547132.8","9.0348","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50000","333677.2","1547132.8","5.9106000000000005","54.8","0.00000379934","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50000","333677.2","1547132.8","7.777799999999999","0","0.000001643866","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","50000","333677.2","1547132.8","4.8793999999999995","45.2","0.000004658279999999999","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100000","339626","1597133.2","9.222","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100000","339626","1597133.2","5.861800000000001","53.6","0.0000036934599999999996","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100000","339626","1597133.2","8.4282","0","0.000001011524","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","100000","339626","1597133.2","5.027","46.4","0.00000465256","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500000","356296","1997127.2","9.010200000000001","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500000","356296","1997127.2","5.5040000000000004","47.4","0.00000357992","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500000","356296","1997127.2","8.844399999999998","0","6.66252e-7","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","500000","356296","1997127.2","5.0276","43.2","0.00000417366","pagerankCuda [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000000","358178.2","2497121.2","8.771199999999999","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000000","358178.2","2497121.2","5.212000000000001","42.8","0.0000036098599999999993","pagerankCuda [static]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000000","358178.2","2497121.2","9.3514","0","4.33942e-7","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","8.595","0","0","pagerankNvgraph","1000000","358178.2","2497121.2","4.986800000000001","41","0.000003987140000000001","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1","77360","905469","6.7219999999999995","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1","77360","905469","3.5814","55","8.06468e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1","77360","905469","1.8968","0","0.0000040916","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1","77360","905469","0.36899999999999994","5.2","0.0000035778399999999997","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5","77360.6","905473","6.7208","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5","77360.6","905473","3.5944000000000003","55.2","6.278192e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5","77360.6","905473","2.4139999999999997","0","0.00000435972","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5","77360.6","905473","0.5748","8.4","0.0000041447599999999994","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10","77362.4","905478","6.731","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10","77362.4","905478","3.5900000000000007","55.2","6.291006e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10","77362.4","905478","2.7932","0","0.00000442252","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10","77362.4","905478","0.7034","10.4","0.00000500342","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50","77369","905518","6.7194","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50","77369","905518","3.5798","55","8.199800000000001e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50","77369","905518","4.0004","0","0.000004562320000000001","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50","77369","905518","1.0268000000000002","15.4","0.0000049229800000000004","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100","77380.8","905568","6.711999999999999","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100","77380.8","905568","3.5762","55","7.865499999999999e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100","77380.8","905568","4.3796","0","0.00000462652","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100","77380.8","905568","1.2968","19.6","0.0000048278","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500","77450.4","905968","6.7246","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500","77450.4","905968","3.5942000000000007","55.2","6.672816e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500","77450.4","905968","4.889600000000001","0","0.0000045274999999999994","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500","77450.4","905968","1.8282","27.8","0.00000459262","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1000","77543.4","906467.8","6.7232","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1000","77543.4","906467.8","3.5897999999999994","55.2","6.823419999999999e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1000","77543.4","906467.8","5.229","0","0.000004538820000000001","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","1000","77543.4","906467.8","2.1218","32.4","0.00000459478","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5000","78212.2","910467.6","6.766799999999999","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5000","78212.2","910467.6","3.6016000000000004","55.4","7.876406e-7","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5000","78212.2","910467.6","5.7888","0","0.00000396442","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","5000","78212.2","910467.6","2.7006","41.4","0.00000440908","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10000","79003.2","915467","6.8332","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10000","79003.2","915467","3.6054000000000004","55.4","0.000001179458","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10000","79003.2","915467","6.0238","0","0.0000033035","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","10000","79003.2","915467","2.9387999999999996","45","0.00000417302","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50000","82687.4","955461.4","6.833000000000001","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50000","82687.4","955461.4","3.592","55","0.00000138916","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50000","82687.4","955461.4","6.6226","0","0.0000017163200000000001","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","50000","82687.4","955461.4","3.3832","51.8","0.00000261872","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100000","84384","1005455.4","7.1304","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100000","84384","1005455.4","3.5286","54","0.00000195996","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100000","84384","1005455.4","7.0976","0","9.150079999999999e-7","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","100000","84384","1005455.4","3.4007999999999994","52","0.0000028387","pagerankCuda [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500000","85097","1405404","6.531000000000001","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500000","85097","1405404","2.6713999999999998","31","0.00000476042","pagerankCuda [static]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500000","85097","1405404","6.6128","0","5.6276999999999995e-8","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","6.726","0","0","pagerankNvgraph","500000","85097","1405404","2.6542000000000003","30.8","0.00000502644","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1","82168.2","948465","6.8637999999999995","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1","82168.2","948465","3.7214","56","7.837719999999999e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1","82168.2","948465","1.2921999999999998","0","0.0000035250200000000003","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1","82168.2","948465","0.39139999999999997","5.4","0.00000305082","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5","82169.4","948469","6.8584000000000005","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5","82169.4","948469","3.7241999999999997","56","7.865619999999999e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5","82169.4","948469","2.4471999999999996","0","0.000004111859999999999","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5","82169.4","948469","0.5664","8","0.0000040961","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10","82170","948474","6.868199999999999","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10","82170","948474","3.7253999999999996","56","7.57634e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10","82170","948474","2.6654","0","0.00000414786","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10","82170","948474","0.6554","9.4","0.00000420232","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50","82175.8","948514","6.8584000000000005","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50","82175.8","948514","3.713","56","7.85626e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50","82175.8","948514","4.227600000000001","0","0.00000442542","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50","82175.8","948514","1.061","15.6","0.00000509078","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100","82184.8","948564","6.8546","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100","82184.8","948564","3.7198","56","7.97478e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100","82184.8","948564","4.6054","0","0.0000044379599999999994","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100","82184.8","948564","1.3","19.2","0.00000559304","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500","82262.4","948963.6","6.8469999999999995","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500","82262.4","948963.6","3.721","56","7.91218e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500","82262.4","948963.6","5.2172","0","0.00000444882","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500","82262.4","948963.6","1.8812000000000002","28","0.00000535944","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1000","82352.6","949464","6.8835999999999995","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1000","82352.6","949464","3.7152000000000003","56","8.98408e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1000","82352.6","949464","5.7948","0","0.00000432682","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","1000","82352.6","949464","2.1952000000000003","32.8","0.00000525696","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5000","83043.4","953463.8","6.8538","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5000","83043.4","953463.8","3.7182000000000004","56","8.10286e-7","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5000","83043.4","953463.8","6.0762","0","0.00000424152","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","5000","83043.4","953463.8","2.7596","41.4","0.000004965","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10000","83800","958462.6","6.964","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10000","83800","958462.6","3.7246","56","0.00000143199","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10000","83800","958462.6","6.7012","0","0.0000033461400000000003","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","10000","83800","958462.6","3.043","45.6","0.000004558940000000001","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50000","87685.2","998458.6","7.143800000000001","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50000","87685.2","998458.6","3.745","55.8","0.0000018986600000000003","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50000","87685.2","998458.6","7.0414","0","0.0000018337599999999999","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","50000","87685.2","998458.6","3.4863999999999997","51.8","0.0000032462999999999997","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100000","89498.2","1048452.4","7.348000000000001","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100000","89498.2","1048452.4","4.115799999999999","54.4","0.00000294104","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100000","89498.2","1048452.4","7.2918","0","8.580319999999999e-7","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","100000","89498.2","1048452.4","3.9275999999999995","52","0.0000035899599999999997","pagerankCuda [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500000","90384.8","1448403.6","6.8671999999999995","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500000","90384.8","1448403.6","2.8874000000000004","33.4","0.00000480194","pagerankCuda [static]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500000","90384.8","1448403.6","6.9138","0","9.41422e-8","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","6.875","0","0","pagerankNvgraph","500000","90384.8","1448403.6","2.8876","33.4","0.000004657280000000001","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1","75888","508838","6.933999999999999","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1","75888","508838","3.5351999999999997","54","0.0000013269999999999997","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1","75888","508838","0.9712","0","8.162779999999999e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1","75888","508838","0.3694","5.2","0.0000015953399999999998","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5","75889","508842","6.924199999999999","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5","75889","508842","3.5351999999999997","54","0.00000129272","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5","75889","508842","1.7395999999999998","0","7.15112e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5","75889","508842","0.6417999999999999","9.4","0.0000011481320000000001","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10","75889.4","508847","6.911199999999999","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10","75889.4","508847","3.53","54","0.00000128368","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10","75889.4","508847","1.5488","0","9.563360000000002e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10","75889.4","508847","0.5782","8.4","0.0000021558800000000003","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50","75896.6","508887","6.9348","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50","75896.6","508887","3.5336","54","0.0000012547","pagerankCuda [static]"
